TransactionID,CustomerID,ProductID,TransactionDate,Quantity,TotalValue,Price_x,ProductName,Category,Price_y,CustomerName,Region,SignupDate
T00835,C0190,P029,16-12-2024 09:49,1,433.64,433.64,TechPro Headphones,Electronics,433.64,Alexander Lowe,South America,31-05-2024
T00935,C0109,P029,21-09-2024 09:44,1,433.64,433.64,TechPro Headphones,Electronics,433.64,Abigail Jones,North America,09-05-2022
T00975,C0116,P029,16-06-2024 15:47,2,867.28,433.64,TechPro Headphones,Electronics,433.64,James Martinez,North America,11-09-2024
T00135,C0075,P097,29-04-2024 19:03,3,958.02,319.34,BookWorld Cookbook,Books,319.34,Misty Higgins,Europe,01-05-2023
T00173,C0182,P097,09-05-2024 17:32,4,1277.36,319.34,BookWorld Cookbook,Books,319.34,Joshua Preston,Europe,28-12-2024
T00182,C0122,P097,08-05-2024 22:24,3,958.02,319.34,BookWorld Cookbook,Books,319.34,Corey Ruiz,North America,06-05-2022
T00278,C0077,P097,26-09-2024 16:10,1,319.34,319.34,BookWorld Cookbook,Books,319.34,Scott Sims,South America,18-10-2023
T00354,C0070,P097,15-05-2024 00:22,4,1277.36,319.34,BookWorld Cookbook,Books,319.34,Timothy Perez,Europe,15-03-2022
T00394,C0063,P097,25-03-2024 13:47,4,1277.36,319.34,BookWorld Cookbook,Books,319.34,Wayne Ferguson,Europe,05-02-2024
T00474,C0168,P097,01-04-2024 14:59,1,319.34,319.34,BookWorld Cookbook,Books,319.34,Karen Clements MD,South America,13-12-2022
T00534,C0004,P097,25-06-2024 22:10,3,958.02,319.34,BookWorld Cookbook,Books,319.34,Kathleen Rodriguez,South America,09-10-2022
T00783,C0057,P097,18-01-2024 16:04,2,638.68,319.34,BookWorld Cookbook,Books,319.34,Elizabeth Nguyen,Europe,27-07-2024
T00142,C0028,P080,04-08-2024 12:38,4,1214.0,303.5,ActiveWear Jacket,Clothing,303.5,Jennifer Pena,Asia,29-06-2024
T00150,C0166,P080,22-10-2024 12:08,1,303.5,303.5,ActiveWear Jacket,Clothing,303.5,John Rogers,Europe,13-02-2022
T00171,C0028,P080,19-09-2024 03:29,1,303.5,303.5,ActiveWear Jacket,Clothing,303.5,Jennifer Pena,Asia,29-06-2024
T00247,C0187,P080,12-10-2024 08:20,1,303.5,303.5,ActiveWear Jacket,Clothing,303.5,Kayla Kelly,South America,02-08-2024
T00473,C0066,P080,13-03-2024 04:00,2,607.0,303.5,ActiveWear Jacket,Clothing,303.5,Catherine White,Europe,15-11-2024
T00489,C0039,P080,13-02-2024 16:15,4,1214.0,303.5,ActiveWear Jacket,Clothing,303.5,Angela Harris,South America,13-10-2024
T00588,C0145,P080,16-04-2024 21:50,2,607.0,303.5,ActiveWear Jacket,Clothing,303.5,Wayne Stone,Asia,13-01-2023
T00714,C0153,P080,11-09-2024 11:58,2,607.0,303.5,ActiveWear Jacket,Clothing,303.5,Justin Smith,South America,20-03-2022
T00827,C0016,P080,10-11-2024 18:24,3,910.5,303.5,ActiveWear Jacket,Clothing,303.5,Emily Woods,North America,03-01-2024
T00946,C0145,P080,22-07-2024 05:37,4,1214.0,303.5,ActiveWear Jacket,Clothing,303.5,Wayne Stone,Asia,13-01-2023
T00147,C0117,P099,05-08-2024 20:03,4,1417.16,354.29,SoundWave Mystery Book,Books,354.29,Jeffrey Mcmahon,North America,22-11-2024
T00266,C0125,P099,27-02-2024 18:25,2,708.58,354.29,SoundWave Mystery Book,Books,354.29,Nicholas Taylor,North America,18-12-2022
T00669,C0074,P099,03-01-2024 16:57,4,1417.16,354.29,SoundWave Mystery Book,Books,354.29,Jonathan Russo,Europe,27-05-2022
T00825,C0070,P099,08-02-2024 14:20,1,354.29,354.29,SoundWave Mystery Book,Books,354.29,Timothy Perez,Europe,15-03-2022
T00148,C0002,P019,28-02-2024 07:44,2,770.74,385.37,ComfortLiving Sweater,Clothing,385.37,Elizabeth Lutz,Asia,13-02-2022
T00192,C0079,P019,28-03-2024 04:39,4,1541.48,385.37,ComfortLiving Sweater,Clothing,385.37,Brian Murillo,North America,02-02-2022
T00209,C0156,P019,06-09-2024 12:12,3,1156.11,385.37,ComfortLiving Sweater,Clothing,385.37,William Adams,North America,19-08-2023
T00264,C0170,P019,12-01-2024 10:17,4,1541.48,385.37,ComfortLiving Sweater,Clothing,385.37,Logan Harris,Europe,13-09-2023
T00339,C0117,P019,03-05-2024 03:39,4,1541.48,385.37,ComfortLiving Sweater,Clothing,385.37,Jeffrey Mcmahon,North America,22-11-2024
T00375,C0082,P019,05-10-2024 02:02,4,1541.48,385.37,ComfortLiving Sweater,Clothing,385.37,Aimee Taylor,South America,13-05-2022
T00525,C0178,P019,21-10-2024 20:29,3,1156.11,385.37,ComfortLiving Sweater,Clothing,385.37,Carol Williams,Asia,19-11-2023
T00535,C0059,P019,12-03-2024 21:51,4,1541.48,385.37,ComfortLiving Sweater,Clothing,385.37,Mrs. Kimberly Wright,North America,07-04-2024
T00595,C0138,P019,11-07-2024 20:27,4,1541.48,385.37,ComfortLiving Sweater,Clothing,385.37,Cynthia Clayton,Asia,01-11-2024
T00836,C0076,P019,25-04-2024 14:43,1,385.37,385.37,ComfortLiving Sweater,Clothing,385.37,Emily Roberts,South America,11-02-2024
T00976,C0109,P019,07-08-2024 01:34,2,770.74,385.37,ComfortLiving Sweater,Clothing,385.37,Abigail Jones,North America,09-05-2022
T00154,C0040,P020,31-12-2023 06:53,4,1585.36,396.34,ActiveWear Jacket,Clothing,396.34,Michael Harrell,Asia,07-03-2022
T00212,C0196,P020,03-12-2024 12:54,4,1585.36,396.34,ActiveWear Jacket,Clothing,396.34,Laura Watts,Europe,07-06-2022
T00259,C0006,P020,25-01-2024 09:29,4,1585.36,396.34,ActiveWear Jacket,Clothing,396.34,Brittany Palmer,South America,07-01-2024
T00263,C0030,P020,28-01-2024 04:10,1,396.34,396.34,ActiveWear Jacket,Clothing,396.34,Mark Brock,North America,30-01-2024
T00627,C0013,P020,06-05-2024 23:15,4,1585.36,396.34,ActiveWear Jacket,Clothing,396.34,Lauren Buchanan,South America,19-05-2024
T00788,C0114,P020,13-06-2024 12:58,3,1189.02,396.34,ActiveWear Jacket,Clothing,396.34,Benjamin Anderson,Europe,18-11-2024
T00843,C0102,P020,08-08-2024 19:49,2,792.68,396.34,ActiveWear Jacket,Clothing,396.34,Michael Atkinson,South America,16-09-2022
T00903,C0182,P020,29-01-2024 19:25,4,1585.36,396.34,ActiveWear Jacket,Clothing,396.34,Joshua Preston,Europe,28-12-2024
T00911,C0067,P020,14-06-2024 21:37,3,1189.02,396.34,ActiveWear Jacket,Clothing,396.34,Carl Gonzalez,North America,06-07-2023
T00933,C0058,P020,01-02-2024 14:24,1,396.34,396.34,ActiveWear Jacket,Clothing,396.34,Zachary Turner,North America,28-01-2024
T00967,C0040,P020,19-07-2024 09:25,4,1585.36,396.34,ActiveWear Jacket,Clothing,396.34,Michael Harrell,Asia,07-03-2022
T00983,C0046,P020,30-04-2024 08:50,4,1585.36,396.34,ActiveWear Jacket,Clothing,396.34,Beth Cardenas,North America,23-10-2024
T00157,C0169,P044,09-11-2024 09:07,2,37.64,18.82,ActiveWear Running Shoes,Clothing,18.82,Jennifer Shaw,South America,13-04-2023
T00672,C0165,P044,28-07-2024 00:09,4,75.28,18.82,ActiveWear Running Shoes,Clothing,18.82,Juan Mcdaniel,South America,09-04-2022
T00711,C0165,P044,11-06-2024 15:51,4,75.28,18.82,ActiveWear Running Shoes,Clothing,18.82,Juan Mcdaniel,South America,09-04-2022
T00878,C0165,P044,24-09-2024 21:15,3,56.46,18.82,ActiveWear Running Shoes,Clothing,18.82,Juan Mcdaniel,South America,09-04-2022
T00159,C0163,P002,12-10-2024 03:12,4,1385.2,346.3,ActiveWear Smartwatch,Electronics,346.3,Tiffany Cain,South America,08-06-2023
T00248,C0067,P002,03-05-2024 21:36,4,1385.2,346.3,ActiveWear Smartwatch,Electronics,346.3,Carl Gonzalez,North America,06-07-2023
T00285,C0068,P002,02-04-2024 02:23,3,1038.9,346.3,ActiveWear Smartwatch,Electronics,346.3,Mark Cox,North America,04-04-2023
T00402,C0031,P002,24-11-2024 17:22,2,692.6,346.3,ActiveWear Smartwatch,Electronics,346.3,Tina Miller,South America,11-04-2024
T00648,C0003,P002,24-08-2024 18:54,4,1385.2,346.3,ActiveWear Smartwatch,Electronics,346.3,Michael Rivera,South America,07-03-2024
T00706,C0181,P002,01-07-2024 00:11,3,1038.9,346.3,ActiveWear Smartwatch,Electronics,346.3,Alexander Barker,South America,16-11-2023
T00717,C0186,P002,21-09-2024 05:32,2,692.6,346.3,ActiveWear Smartwatch,Electronics,346.3,Amber Alexander,Asia,11-10-2023
T00780,C0102,P002,14-02-2024 14:25,3,1038.9,346.3,ActiveWear Smartwatch,Electronics,346.3,Michael Atkinson,South America,16-09-2022
T00165,C0049,P056,18-03-2024 04:33,4,64.32,16.08,SoundWave Smartwatch,Electronics,16.08,Jason Yates,North America,18-09-2024
T00399,C0013,P056,28-03-2024 19:16,3,48.24,16.08,SoundWave Smartwatch,Electronics,16.08,Lauren Buchanan,South America,19-05-2024
T00454,C0174,P056,10-11-2024 08:32,2,32.16,16.08,SoundWave Smartwatch,Electronics,16.08,Tracy Steele,South America,03-11-2022
T00584,C0112,P056,02-06-2024 17:24,1,16.08,16.08,SoundWave Smartwatch,Electronics,16.08,Brian Adkins,South America,07-07-2022
T00774,C0095,P056,07-01-2024 14:19,2,32.16,16.08,SoundWave Smartwatch,Electronics,16.08,William Walker,South America,04-03-2023
T00916,C0099,P056,10-11-2024 19:32,4,64.32,16.08,SoundWave Smartwatch,Electronics,16.08,Rodney Eaton,South America,29-01-2023
T00949,C0169,P056,16-02-2024 14:52,4,64.32,16.08,SoundWave Smartwatch,Electronics,16.08,Jennifer Shaw,South America,13-04-2023
T00996,C0189,P056,31-01-2024 19:34,1,16.08,16.08,SoundWave Smartwatch,Electronics,16.08,Sherri Dixon,North America,22-01-2024
T00170,C0038,P082,29-02-2024 01:45,3,167.97,55.99,ComfortLiving Rug,Home Decor,55.99,Jeffrey Perkins,North America,16-04-2022
T00215,C0065,P082,18-03-2024 06:01,3,167.97,55.99,ComfortLiving Rug,Home Decor,55.99,Gerald Hines,North America,10-07-2024
T00233,C0162,P082,16-02-2024 11:29,1,55.99,55.99,ComfortLiving Rug,Home Decor,55.99,Edwin Watson,Asia,29-03-2022
T00369,C0151,P082,24-12-2024 11:40,4,223.96,55.99,ComfortLiving Rug,Home Decor,55.99,Amber Gonzalez,South America,22-11-2024
T00373,C0179,P082,07-02-2024 20:28,2,111.98,55.99,ComfortLiving Rug,Home Decor,55.99,Donald Miller,Europe,16-10-2022
T00398,C0069,P082,14-03-2024 17:22,1,55.99,55.99,ComfortLiving Rug,Home Decor,55.99,Stacy Foster,Europe,03-12-2023
T00622,C0047,P082,22-02-2024 21:46,2,111.98,55.99,ComfortLiving Rug,Home Decor,55.99,Samantha Frank,North America,22-03-2024
T00874,C0093,P082,12-09-2024 04:48,3,167.97,55.99,ComfortLiving Rug,Home Decor,55.99,Nancy Walker,Asia,13-07-2024
T00174,C0107,P012,21-02-2024 23:48,1,159.6,159.6,ComfortLiving Headphones,Electronics,159.6,Dana Cantrell,South America,07-02-2023
T00179,C0119,P012,27-11-2024 08:06,1,159.6,159.6,ComfortLiving Headphones,Electronics,159.6,David Armstrong,Europe,13-11-2023
T00451,C0023,P012,04-10-2024 20:44,4,638.4,159.6,ComfortLiving Headphones,Electronics,159.6,Nicholas Cain,Europe,04-03-2022
T00719,C0057,P012,07-04-2024 14:32,1,159.6,159.6,ComfortLiving Headphones,Electronics,159.6,Elizabeth Nguyen,Europe,27-07-2024
T00789,C0005,P012,04-11-2024 00:30,2,319.2,159.6,ComfortLiving Headphones,Electronics,159.6,Laura Weber,Asia,15-08-2022
T00858,C0194,P012,18-08-2024 00:51,1,159.6,159.6,ComfortLiving Headphones,Electronics,159.6,Stacy Cook,North America,04-05-2024
T00909,C0093,P012,01-01-2024 14:29,2,319.2,159.6,ComfortLiving Headphones,Electronics,159.6,Nancy Walker,Asia,13-07-2024
T00969,C0149,P012,30-07-2024 08:34,3,478.8,159.6,ComfortLiving Headphones,Electronics,159.6,Tina Wilson,Europe,21-01-2023
T00176,C0164,P075,20-10-2024 16:20,1,497.76,497.76,TechPro Textbook,Books,497.76,Morgan Perez,Europe,01-06-2023
T00360,C0108,P075,29-05-2024 17:04,3,1493.28,497.76,TechPro Textbook,Books,497.76,David Davis,South America,28-09-2022
T00367,C0161,P075,27-03-2024 07:31,2,995.52,497.76,TechPro Textbook,Books,497.76,Jessica Warren,Asia,14-03-2022
T00643,C0137,P075,21-05-2024 09:00,3,1493.28,497.76,TechPro Textbook,Books,497.76,Robert Gardner,South America,09-04-2024
T00782,C0188,P075,27-08-2024 05:49,3,1493.28,497.76,TechPro Textbook,Books,497.76,Anna Ball,South America,17-05-2022
T00805,C0038,P075,05-02-2024 18:18,3,1493.28,497.76,TechPro Textbook,Books,497.76,Jeffrey Perkins,North America,16-04-2022
T00809,C0078,P075,09-12-2024 11:44,2,995.52,497.76,TechPro Textbook,Books,497.76,Julia Palmer,Asia,13-11-2024
T00866,C0065,P075,10-12-2024 01:50,3,1493.28,497.76,TechPro Textbook,Books,497.76,Gerald Hines,North America,10-07-2024
T00876,C0044,P075,22-10-2024 02:45,2,995.52,497.76,TechPro Textbook,Books,497.76,Kenneth Alexander,Europe,10-07-2024
T00928,C0082,P075,06-09-2024 18:39,4,1991.04,497.76,TechPro Textbook,Books,497.76,Aimee Taylor,South America,13-05-2022
T00177,C0099,P005,14-06-2024 08:41,3,1287.93,429.31,TechPro T-Shirt,Clothing,429.31,Rodney Eaton,South America,29-01-2023
T00183,C0030,P005,24-08-2024 01:19,3,1287.93,429.31,TechPro T-Shirt,Clothing,429.31,Mark Brock,North America,30-01-2024
T00437,C0143,P005,11-09-2024 20:41,4,1717.24,429.31,TechPro T-Shirt,Clothing,429.31,Brian Parker,Asia,27-05-2024
T00468,C0061,P005,23-02-2024 05:08,2,858.62,429.31,TechPro T-Shirt,Clothing,429.31,Brandon Escobar,Europe,06-03-2023
T00483,C0194,P005,08-05-2024 22:54,3,1287.93,429.31,TechPro T-Shirt,Clothing,429.31,Stacy Cook,North America,04-05-2024
T00767,C0045,P005,29-02-2024 03:49,3,1287.93,429.31,TechPro T-Shirt,Clothing,429.31,Michael Williams,Asia,25-02-2022
T00855,C0107,P005,16-08-2024 19:51,3,1287.93,429.31,TechPro T-Shirt,Clothing,429.31,Dana Cantrell,South America,07-02-2023
T00879,C0074,P005,20-01-2024 17:46,3,1287.93,429.31,TechPro T-Shirt,Clothing,429.31,Jonathan Russo,Europe,27-05-2022
T00185,C0108,P028,07-03-2024 03:54,4,942.32,235.58,HomeSense Desk Lamp,Home Decor,235.58,David Davis,South America,28-09-2022
T00229,C0038,P028,29-06-2024 11:39,3,706.74,235.58,HomeSense Desk Lamp,Home Decor,235.58,Jeffrey Perkins,North America,16-04-2022
T00305,C0127,P028,18-01-2024 15:08,4,942.32,235.58,HomeSense Desk Lamp,Home Decor,235.58,Kathryn Stevens,Europe,04-04-2024
T00332,C0145,P028,04-02-2024 07:44,4,942.32,235.58,HomeSense Desk Lamp,Home Decor,235.58,Wayne Stone,Asia,13-01-2023
T00393,C0147,P028,28-05-2024 10:52,3,706.74,235.58,HomeSense Desk Lamp,Home Decor,235.58,Hunter Fuller,South America,16-05-2022
T00520,C0052,P028,20-04-2024 08:12,1,235.58,235.58,HomeSense Desk Lamp,Home Decor,235.58,Stanley Aguirre,South America,20-02-2024
T00527,C0110,P028,02-01-2024 19:11,4,942.32,235.58,HomeSense Desk Lamp,Home Decor,235.58,Elizabeth Wells,Asia,21-09-2024
T00582,C0177,P028,05-08-2024 22:39,2,471.16,235.58,HomeSense Desk Lamp,Home Decor,235.58,Julia Kelly,Asia,01-06-2024
T00736,C0195,P028,05-03-2024 10:46,4,942.32,235.58,HomeSense Desk Lamp,Home Decor,235.58,Jeremy Mclaughlin,South America,17-09-2024
T00756,C0028,P028,15-02-2024 04:29,3,706.74,235.58,HomeSense Desk Lamp,Home Decor,235.58,Jennifer Pena,Asia,29-06-2024
T00851,C0059,P028,13-02-2024 06:45,3,706.74,235.58,HomeSense Desk Lamp,Home Decor,235.58,Mrs. Kimberly Wright,North America,07-04-2024
T00915,C0163,P028,26-07-2024 15:47,3,706.74,235.58,HomeSense Desk Lamp,Home Decor,235.58,Tiffany Cain,South America,08-06-2023
T00196,C0104,P094,11-07-2024 17:39,2,894.68,447.34,HomeSense Cookware Set,Home Decor,447.34,Laura Bennett,South America,10-02-2022
T00370,C0143,P094,17-07-2024 08:52,3,1342.02,447.34,HomeSense Cookware Set,Home Decor,447.34,Brian Parker,Asia,27-05-2024
T00508,C0057,P094,18-12-2024 11:46,3,1342.02,447.34,HomeSense Cookware Set,Home Decor,447.34,Elizabeth Nguyen,Europe,27-07-2024
T00707,C0170,P094,27-05-2024 15:48,3,1342.02,447.34,HomeSense Cookware Set,Home Decor,447.34,Logan Harris,Europe,13-09-2023
T00708,C0187,P094,12-02-2024 17:27,2,894.68,447.34,HomeSense Cookware Set,Home Decor,447.34,Kayla Kelly,South America,02-08-2024
T00730,C0008,P094,22-01-2024 19:40,2,894.68,447.34,HomeSense Cookware Set,Home Decor,447.34,David Li,North America,13-01-2024
T00733,C0059,P094,06-02-2024 22:06,1,447.34,447.34,HomeSense Cookware Set,Home Decor,447.34,Mrs. Kimberly Wright,North America,07-04-2024
T00912,C0148,P094,02-10-2024 16:00,4,1789.36,447.34,HomeSense Cookware Set,Home Decor,447.34,Matthew Rogers,South America,16-04-2023
T00918,C0103,P094,20-08-2024 02:24,2,894.68,447.34,HomeSense Cookware Set,Home Decor,447.34,Jennifer Munoz,Europe,15-05-2022
T00966,C0154,P094,04-03-2024 05:11,2,894.68,447.34,HomeSense Cookware Set,Home Decor,447.34,Robert Sharp,North America,27-10-2024
T00974,C0143,P094,18-12-2024 17:13,3,1342.02,447.34,HomeSense Cookware Set,Home Decor,447.34,Brian Parker,Asia,27-05-2024
T00205,C0152,P079,09-04-2024 09:14,4,1669.48,417.37,ActiveWear Rug,Home Decor,417.37,Justin Evans,South America,19-04-2022
T00274,C0196,P079,28-08-2024 19:56,1,417.37,417.37,ActiveWear Rug,Home Decor,417.37,Laura Watts,Europe,07-06-2022
T00294,C0123,P079,23-08-2024 23:45,3,1252.11,417.37,ActiveWear Rug,Home Decor,417.37,Jason Johnston,Asia,05-11-2023
T00409,C0138,P079,18-12-2024 04:06,4,1669.48,417.37,ActiveWear Rug,Home Decor,417.37,Cynthia Clayton,Asia,01-11-2024
T00427,C0113,P079,05-02-2024 19:46,4,1669.48,417.37,ActiveWear Rug,Home Decor,417.37,Joseph Ortiz Jr.,South America,17-06-2022
T00575,C0196,P079,15-12-2024 03:43,4,1669.48,417.37,ActiveWear Rug,Home Decor,417.37,Laura Watts,Europe,07-06-2022
T00617,C0048,P079,14-01-2024 03:22,3,1252.11,417.37,ActiveWear Rug,Home Decor,417.37,Matthew Park,South America,07-11-2024
T00626,C0199,P079,17-08-2024 12:06,2,834.74,417.37,ActiveWear Rug,Home Decor,417.37,Andrea Jenkins,Europe,03-12-2022
T00656,C0065,P079,13-09-2024 08:28,1,417.37,417.37,ActiveWear Rug,Home Decor,417.37,Gerald Hines,North America,10-07-2024
T00713,C0135,P079,22-01-2024 02:25,2,834.74,417.37,ActiveWear Rug,Home Decor,417.37,Toni Weaver,Europe,23-08-2022
T00745,C0090,P079,22-06-2024 14:35,2,834.74,417.37,ActiveWear Rug,Home Decor,417.37,Charles Hamilton,Asia,17-10-2023
T00746,C0104,P079,19-07-2024 14:35,4,1669.48,417.37,ActiveWear Rug,Home Decor,417.37,Laura Bennett,South America,10-02-2022
T00766,C0138,P079,02-02-2024 02:54,1,417.37,417.37,ActiveWear Rug,Home Decor,417.37,Cynthia Clayton,Asia,01-11-2024
T00823,C0095,P079,30-09-2024 10:45,3,1252.11,417.37,ActiveWear Rug,Home Decor,417.37,William Walker,South America,04-03-2023
T00908,C0089,P079,12-02-2024 15:27,4,1669.48,417.37,ActiveWear Rug,Home Decor,417.37,Paul Carter,Europe,02-04-2024
T00964,C0047,P079,05-08-2024 13:12,1,417.37,417.37,ActiveWear Rug,Home Decor,417.37,Samantha Frank,North America,22-03-2024
T00214,C0056,P024,18-02-2024 05:49,2,677.32,338.66,SoundWave Cookbook,Books,338.66,Erika Fernandez,Asia,12-04-2024
T00249,C0075,P024,10-12-2024 21:53,3,1015.98,338.66,SoundWave Cookbook,Books,338.66,Misty Higgins,Europe,01-05-2023
T00528,C0053,P024,28-08-2024 04:01,4,1354.64,338.66,SoundWave Cookbook,Books,338.66,Albert Burke,Europe,18-06-2022
T00817,C0108,P024,02-10-2024 22:07,2,677.32,338.66,SoundWave Cookbook,Books,338.66,David Davis,South America,28-09-2022
T00847,C0004,P024,24-10-2024 16:28,1,338.66,338.66,SoundWave Cookbook,Books,338.66,Kathleen Rodriguez,South America,09-10-2022
T00219,C0019,P008,22-08-2024 23:44,1,146.85,146.85,BookWorld Bluetooth Speaker,Electronics,146.85,Brandon Rodriguez,Europe,12-01-2023
T00385,C0072,P008,16-03-2024 16:23,2,293.7,146.85,BookWorld Bluetooth Speaker,Electronics,146.85,Sarah Scott,North America,24-07-2024
T00611,C0084,P008,16-12-2024 14:32,2,293.7,146.85,BookWorld Bluetooth Speaker,Electronics,146.85,Belinda Garner,Asia,17-09-2024
T00660,C0057,P008,23-09-2024 16:46,3,440.55,146.85,BookWorld Bluetooth Speaker,Electronics,146.85,Elizabeth Nguyen,Europe,27-07-2024
T00701,C0175,P008,27-07-2024 05:05,2,293.7,146.85,BookWorld Bluetooth Speaker,Electronics,146.85,Matthew Johnson,Asia,16-04-2022
T00757,C0022,P008,03-09-2024 03:11,2,293.7,146.85,BookWorld Bluetooth Speaker,Electronics,146.85,Teresa Esparza,Asia,27-10-2023
T00781,C0182,P008,06-05-2024 19:24,1,146.85,146.85,BookWorld Bluetooth Speaker,Electronics,146.85,Joshua Preston,Europe,28-12-2024
T00934,C0154,P008,19-09-2024 14:18,2,293.7,146.85,BookWorld Bluetooth Speaker,Electronics,146.85,Robert Sharp,North America,27-10-2024
T00963,C0199,P008,26-10-2024 00:01,2,293.7,146.85,BookWorld Bluetooth Speaker,Electronics,146.85,Andrea Jenkins,Europe,03-12-2022
T01000,C0004,P008,28-02-2024 10:16,2,293.7,146.85,BookWorld Bluetooth Speaker,Electronics,146.85,Kathleen Rodriguez,South America,09-10-2022
T00238,C0031,P091,11-08-2024 00:11,2,445.9,222.95,HomeSense Rug,Home Decor,222.95,Tina Miller,South America,11-04-2024
T00257,C0051,P091,10-08-2024 00:39,1,222.95,222.95,HomeSense Rug,Home Decor,222.95,Nicholas Ellis,Europe,21-12-2023
T00260,C0059,P091,23-03-2024 08:29,4,891.8,222.95,HomeSense Rug,Home Decor,222.95,Mrs. Kimberly Wright,North America,07-04-2024
T00384,C0073,P091,04-02-2024 15:35,4,891.8,222.95,HomeSense Rug,Home Decor,222.95,Heidi Johnson,Europe,20-08-2022
T00646,C0036,P091,23-01-2024 12:53,3,668.85,222.95,HomeSense Rug,Home Decor,222.95,Brian Aguilar DDS,North America,06-07-2024
T00793,C0054,P091,07-10-2024 17:48,3,668.85,222.95,HomeSense Rug,Home Decor,222.95,Bruce Rhodes,Asia,29-09-2024
T00798,C0015,P091,21-09-2024 01:39,3,668.85,222.95,HomeSense Rug,Home Decor,222.95,Tina Duran,North America,20-11-2023
T00241,C0109,P071,08-07-2024 16:06,3,382.08,127.36,TechPro T-Shirt,Clothing,127.36,Abigail Jones,North America,09-05-2022
T00441,C0133,P071,03-02-2024 08:15,4,509.44,127.36,TechPro T-Shirt,Clothing,127.36,Gwendolyn Carter,South America,11-03-2023
T00559,C0134,P071,28-04-2024 14:16,1,127.36,127.36,TechPro T-Shirt,Clothing,127.36,Theresa Gonzalez,Asia,19-02-2022
T00591,C0161,P071,05-07-2024 10:29,3,382.08,127.36,TechPro T-Shirt,Clothing,127.36,Jessica Warren,Asia,14-03-2022
T00675,C0002,P071,03-12-2024 01:41,2,254.72,127.36,TechPro T-Shirt,Clothing,127.36,Elizabeth Lutz,Asia,13-02-2022
T00777,C0049,P071,14-01-2024 04:59,2,254.72,127.36,TechPro T-Shirt,Clothing,127.36,Jason Yates,North America,18-09-2024
T00890,C0176,P071,02-02-2024 14:46,4,509.44,127.36,TechPro T-Shirt,Clothing,127.36,Nicole Booth,North America,23-03-2022
T00980,C0147,P071,30-03-2024 09:01,1,127.36,127.36,TechPro T-Shirt,Clothing,127.36,Hunter Fuller,South America,16-05-2022
T00244,C0158,P098,04-01-2024 14:19,1,299.93,299.93,SoundWave Laptop,Electronics,299.93,Wendy Browning,South America,12-04-2023
T00302,C0051,P098,23-07-2024 12:30,1,299.93,299.93,SoundWave Laptop,Electronics,299.93,Nicholas Ellis,Europe,21-12-2023
T00412,C0126,P098,08-11-2024 14:50,2,599.86,299.93,SoundWave Laptop,Electronics,299.93,Caitlin Brown,South America,20-02-2024
T00543,C0127,P098,20-09-2024 08:12,3,899.79,299.93,SoundWave Laptop,Electronics,299.93,Kathryn Stevens,Europe,04-04-2024
T00654,C0054,P098,07-07-2024 12:28,4,1199.72,299.93,SoundWave Laptop,Electronics,299.93,Bruce Rhodes,Asia,29-09-2024
T00849,C0115,P098,31-01-2024 09:08,2,599.86,299.93,SoundWave Laptop,Electronics,299.93,Joshua Hamilton,Asia,11-11-2024
T00978,C0041,P098,15-12-2024 21:18,3,899.79,299.93,SoundWave Laptop,Electronics,299.93,Lindsey Deleon,Europe,27-12-2023
T00253,C0155,P026,11-11-2024 03:36,4,257.52,64.38,SoundWave Bluetooth Speaker,Electronics,64.38,Michelle Brown,South America,23-03-2023
T00290,C0162,P026,29-01-2024 11:31,4,257.52,64.38,SoundWave Bluetooth Speaker,Electronics,64.38,Edwin Watson,Asia,29-03-2022
T00338,C0091,P026,28-05-2024 17:40,2,128.76,64.38,SoundWave Bluetooth Speaker,Electronics,64.38,Lisa Kirk,South America,16-03-2023
T00557,C0008,P026,11-03-2024 03:22,2,128.76,64.38,SoundWave Bluetooth Speaker,Electronics,64.38,David Li,North America,13-01-2024
T00562,C0121,P026,06-07-2024 11:32,1,64.38,64.38,SoundWave Bluetooth Speaker,Electronics,64.38,Mark Atkinson,Europe,23-07-2023
T00578,C0143,P026,30-03-2024 23:37,3,193.14,64.38,SoundWave Bluetooth Speaker,Electronics,64.38,Brian Parker,Asia,27-05-2024
T00927,C0091,P026,22-04-2024 18:28,3,193.14,64.38,SoundWave Bluetooth Speaker,Electronics,64.38,Lisa Kirk,South America,16-03-2023
T00307,C0044,P045,30-05-2024 18:15,4,1927.12,481.78,SoundWave T-Shirt,Clothing,481.78,Kenneth Alexander,Europe,10-07-2024
T00502,C0181,P045,12-04-2024 14:44,1,481.78,481.78,SoundWave T-Shirt,Clothing,481.78,Alexander Barker,South America,16-11-2023
T00598,C0149,P045,24-05-2024 09:32,2,963.56,481.78,SoundWave T-Shirt,Clothing,481.78,Tina Wilson,Europe,21-01-2023
T00621,C0099,P045,19-04-2024 05:04,2,963.56,481.78,SoundWave T-Shirt,Clothing,481.78,Rodney Eaton,South America,29-01-2023
T00625,C0124,P045,02-07-2024 09:34,2,963.56,481.78,SoundWave T-Shirt,Clothing,481.78,Lindsay Perez,Europe,26-08-2024
T00663,C0054,P045,23-04-2024 11:07,3,1445.34,481.78,SoundWave T-Shirt,Clothing,481.78,Bruce Rhodes,Asia,29-09-2024
T00734,C0132,P045,29-09-2024 16:20,2,963.56,481.78,SoundWave T-Shirt,Clothing,481.78,Lisa Jackson,Europe,01-02-2023
